,id,address,city,state,zipcode,geocoded_address,is_match,is_exact,returned_address,coordinates,tiger_line,side,state_fips,county_fips,tract,block,longitude,latitude
401,409,4605 S LAMON AVE,Chicago,IL,60638,"4605 S LAMON AVE, Chicago, IL, 60638",Match,Exact,"4605 S LAMON AVE, CHICAGO, IL, 60638","-87.745570817787,41.809304338656",605301054,L,17,31,560200,2029,-87.745570817787,41.809304338656
402,410,4819 S LAMON AVE,Chicago,IL,60638,"4819 S LAMON AVE, Chicago, IL, 60638",Match,Exact,"4819 S LAMON AVE, CHICAGO, IL, 60638","-87.74546234487,41.805397124015",111799840,L,17,31,560300,1022,-87.74546234487,41.805397124015
403,411,4841 S LAMON AVE,Chicago,IL,60638,"4841 S LAMON AVE, Chicago, IL, 60638",Match,Exact,"4841 S LAMON AVE, CHICAGO, IL, 60638","-87.745452863444,41.805014704921",111799840,L,17,31,560300,1022,-87.745452863444,41.805014704921
404,412,4841 S LAMON AVE,Chicago,IL,60638,"4841 S LAMON AVE, Chicago, IL, 60638",Match,Exact,"4841 S LAMON AVE, CHICAGO, IL, 60638","-87.745452863444,41.805014704921",111799840,L,17,31,560300,1022,-87.745452863444,41.805014704921
405,413,4739 S LAMON AVE,Chicago,IL,60638,"4739 S LAMON AVE, Chicago, IL, 60638",Match,Exact,"4739 S LAMON AVE, CHICAGO, IL, 60638","-87.745496265932,41.806592502196",605301311,L,17,31,560300,1017,-87.745496265932,41.806592502196
406,414,4739 S LAMON AVE,Chicago,IL,60638,"4739 S LAMON AVE, Chicago, IL, 60638",Match,Exact,"4739 S LAMON AVE, CHICAGO, IL, 60638","-87.745496265932,41.806592502196",605301311,L,17,31,560300,1017,-87.745496265932,41.806592502196
407,415,4715 S LAMON AVE,Chicago,IL,60638,"4715 S LAMON AVE, Chicago, IL, 60638",Match,Exact,"4715 S LAMON AVE, CHICAGO, IL, 60638","-87.745507633621,41.806899430677",605301311,L,17,31,560300,1017,-87.745507633621,41.806899430677
408,416,4715 S LAMON AVE,Chicago,IL,60638,"4715 S LAMON AVE, Chicago, IL, 60638",Match,Exact,"4715 S LAMON AVE, CHICAGO, IL, 60638","-87.745507633621,41.806899430677",605301311,L,17,31,560300,1017,-87.745507633621,41.806899430677
409,417,4621 S LAMON AVE,Chicago,IL,60638,"4621 S LAMON AVE, Chicago, IL, 60638",Match,Exact,"4621 S LAMON AVE, CHICAGO, IL, 60638","-87.745563144785,41.809099724714",605301054,L,17,31,560200,2029,-87.745563144785,41.809099724714
410,418,4751 S LAMON AVE,Chicago,IL,60638,"4751 S LAMON AVE, Chicago, IL, 60638",Match,Exact,"4751 S LAMON AVE, CHICAGO, IL, 60638","-87.745490582087,41.806439037955",605301311,L,17,31,560300,1017,-87.745490582087,41.806439037955
411,419,4751 S LAMON AVE,Chicago,IL,60638,"4751 S LAMON AVE, Chicago, IL, 60638",Match,Exact,"4751 S LAMON AVE, CHICAGO, IL, 60638","-87.745490582087,41.806439037955",605301311,L,17,31,560300,1017,-87.745490582087,41.806439037955
412,420,4735 S LAMON AVE,Chicago,IL,60638,"4735 S LAMON AVE, Chicago, IL, 60638",Match,Exact,"4735 S LAMON AVE, CHICAGO, IL, 60638","-87.745498160547,41.806643656942",605301311,L,17,31,560300,1017,-87.745498160547,41.806643656942
413,423,4735 S LAMON AVE,Chicago,IL,60638,"4735 S LAMON AVE, Chicago, IL, 60638",Match,Exact,"4735 S LAMON AVE, CHICAGO, IL, 60638","-87.745498160547,41.806643656942",605301311,L,17,31,560300,1017,-87.745498160547,41.806643656942
414,424,4813 S LAMON AVE,Chicago,IL,60638,"4813 S LAMON AVE, Chicago, IL, 60638",Match,Exact,"4813 S LAMON AVE, CHICAGO, IL, 60638","-87.745466070829,41.805501867254",111799840,L,17,31,560300,1022,-87.745466070829,41.805501867254
415,426,5618 S OAKLEY AVE,Chicago,IL,60636,"5618 S OAKLEY AVE, Chicago, IL, 60636",Match,Exact,"5618 S OAKLEY AVE, CHICAGO, IL, 60636","-87.681311398087,41.791866219696",605451076,R,17,31,835100,1007,-87.681311398087,41.791866219696
416,427,5602 S OAKLEY AVE,Chicago,IL,60636,"5602 S OAKLEY AVE, Chicago, IL, 60636",Match,Exact,"5602 S OAKLEY AVE, CHICAGO, IL, 60636","-87.68132668484,41.792212646372",111804749,R,17,31,835100,1007,-87.68132668484,41.792212646372
417,428,5519 S OAKLEY AVE,Chicago,IL,60636,"5519 S OAKLEY AVE, Chicago, IL, 60636",Match,Exact,"5519 S OAKLEY AVE, CHICAGO, IL, 60636","-87.681190255402,41.792911870883",605450923,L,17,31,835100,1006,-87.681190255402,41.792911870883
418,429,5518 S OAKLEY AVE,Chicago,IL,60636,"5518 S OAKLEY AVE, Chicago, IL, 60636",Match,Exact,"5518 S OAKLEY AVE, CHICAGO, IL, 60636","-87.681342354376,41.792854128245",605450923,R,17,31,835100,1008,-87.681342354376,41.792854128245
419,430,5516 S OAKLEY AVE,Chicago,IL,60636,"5516 S OAKLEY AVE, Chicago, IL, 60636",Match,Exact,"5516 S OAKLEY AVE, CHICAGO, IL, 60636","-87.681342698853,41.792866299796",605450923,R,17,31,835100,1008,-87.681342698853,41.792866299796
420,431,5521 S OAKLEY AVE,Chicago,IL,60636,"5521 S OAKLEY AVE, Chicago, IL, 60636",Match,Exact,"5521 S OAKLEY AVE, CHICAGO, IL, 60636","-87.681189871781,41.792898316202",605450923,L,17,31,835100,1006,-87.681189871781,41.792898316202
421,432,5522 S OAKLEY AVE,Chicago,IL,60636,"5522 S OAKLEY AVE, Chicago, IL, 60636",Match,Exact,"5522 S OAKLEY AVE, CHICAGO, IL, 60636","-87.681341665423,41.792829785144",605450923,R,17,31,835100,1008,-87.681341665423,41.792829785144
422,433,5515 S OAKLEY AVE,Chicago,IL,60636,"5515 S OAKLEY AVE, Chicago, IL, 60636",Match,Exact,"5515 S OAKLEY AVE, CHICAGO, IL, 60636","-87.681191022645,41.792938980245",605450923,L,17,31,835100,1006,-87.681191022645,41.792938980245
423,434,5514 S OAKLEY AVE,Chicago,IL,60636,"5514 S OAKLEY AVE, Chicago, IL, 60636",Match,Exact,"5514 S OAKLEY AVE, CHICAGO, IL, 60636","-87.681343043329,41.792878471346",605450923,R,17,31,835100,1008,-87.681343043329,41.792878471346
424,435,5523 S OAKLEY AVE,Chicago,IL,60636,"5523 S OAKLEY AVE, Chicago, IL, 60636",Match,Exact,"5523 S OAKLEY AVE, CHICAGO, IL, 60636","-87.681189488159,41.79288476152",605450923,L,17,31,835100,1006,-87.681189488159,41.79288476152
425,436,5526 S OAKLEY AVE,Chicago,IL,60636,"5526 S OAKLEY AVE, Chicago, IL, 60636",Match,Exact,"5526 S OAKLEY AVE, CHICAGO, IL, 60636","-87.68134097647,41.792805442043",605450923,R,17,31,835100,1008,-87.68134097647,41.792805442043
426,437,5527 S OAKLEY AVE,Chicago,IL,60636,"5527 S OAKLEY AVE, Chicago, IL, 60636",Match,Exact,"5527 S OAKLEY AVE, CHICAGO, IL, 60636","-87.681188720916,41.792857652158",605450923,L,17,31,835100,1006,-87.681188720916,41.792857652158
427,438,5532 S OAKLEY AVE,Chicago,IL,60636,"5532 S OAKLEY AVE, Chicago, IL, 60636",Match,Exact,"5532 S OAKLEY AVE, CHICAGO, IL, 60636","-87.68133994304,41.792768927392",605450923,R,17,31,835100,1008,-87.68133994304,41.792768927392
428,439,5616 S OAKLEY AVE,Chicago,IL,60636,"5616 S OAKLEY AVE, Chicago, IL, 60636",Match,Exact,"5616 S OAKLEY AVE, CHICAGO, IL, 60636","-87.681312842509,41.791895108193",605451076,R,17,31,835100,1007,-87.681312842509,41.791895108193
429,440,5602 S OAKLEY AVE,Chicago,IL,60636,"5602 S OAKLEY AVE, Chicago, IL, 60636",Match,Exact,"5602 S OAKLEY AVE, CHICAGO, IL, 60636","-87.68132668484,41.792212646372",111804749,R,17,31,835100,1007,-87.68132668484,41.792212646372
430,441,5840 S OAKLEY AVE,Chicago,IL,60636,"5840 S OAKLEY AVE, Chicago, IL, 60636",Match,Exact,"5840 S OAKLEY AVE, CHICAGO, IL, 60636","-87.681203087474,41.787793356768",605308061,R,17,31,835100,1021,-87.681203087474,41.787793356768
431,442,5619 S OAKLEY AVE,Chicago,IL,60636,"5619 S OAKLEY AVE, Chicago, IL, 60636",Match,Exact,"5619 S OAKLEY AVE, CHICAGO, IL, 60636","-87.681157395515,41.791842662592",605451076,L,17,31,835100,1019,-87.681157395515,41.791842662592
432,443,5615 S OAKLEY AVE,Chicago,IL,60636,"5615 S OAKLEY AVE, Chicago, IL, 60636",Match,Exact,"5615 S OAKLEY AVE, CHICAGO, IL, 60636","-87.681159348858,41.791901302905",605451076,L,17,31,835100,1019,-87.681159348858,41.791901302905
433,444,5611 S OAKLEY AVE,Chicago,IL,60636,"5611 S OAKLEY AVE, Chicago, IL, 60636",Match,Exact,"5611 S OAKLEY AVE, CHICAGO, IL, 60636","-87.681162173505,41.791957795965",605451076,L,17,31,835100,1019,-87.681162173505,41.791957795965
434,445,5622 S OAKLEY AVE,Chicago,IL,60636,"5622 S OAKLEY AVE, Chicago, IL, 60636",Match,Exact,"5622 S OAKLEY AVE, CHICAGO, IL, 60636","-87.681311091716,41.791810541975",605451076,R,17,31,835100,1007,-87.681311091716,41.791810541975
435,446,5623 S OAKLEY AVE,Chicago,IL,60636,"5623 S OAKLEY AVE, Chicago, IL, 60636",Match,Exact,"5623 S OAKLEY AVE, CHICAGO, IL, 60636","-87.681157395521,41.791786130291",605451076,L,17,31,835100,1019,-87.681157395521,41.791786130291
436,447,5624 S OAKLEY AVE,Chicago,IL,60636,"5624 S OAKLEY AVE, Chicago, IL, 60636",Match,Exact,"5624 S OAKLEY AVE, CHICAGO, IL, 60636","-87.681311091719,41.791781633412",605451076,R,17,31,835100,1007,-87.681311091719,41.791781633412
437,448,5627 S OAKLEY AVE,Chicago,IL,60636,"5627 S OAKLEY AVE, Chicago, IL, 60636",Match,Exact,"5627 S OAKLEY AVE, CHICAGO, IL, 60636","-87.681157395526,41.791729597991",605451076,L,17,31,835100,1019,-87.681157395526,41.791729597991
438,449,2300 W 59TH ST,Chicago,IL,60636,"2300 W 59TH ST, Chicago, IL, 60636",Match,Exact,"2300 W 59TH ST, CHICAGO, IL, 60636","-87.681188496413,41.786596799399",111804859,R,17,31,835100,1026,-87.681188496413,41.786596799399
439,450,5630 S OAKLEY AVE,Chicago,IL,60636,"5630 S OAKLEY AVE, Chicago, IL, 60636",Match,Exact,"5630 S OAKLEY AVE, CHICAGO, IL, 60636","-87.681311091727,41.791694907724",605451076,R,17,31,835100,1007,-87.681311091727,41.791694907724
440,451,5631 S OAKLEY AVE,Chicago,IL,60636,"5631 S OAKLEY AVE, Chicago, IL, 60636",Match,Exact,"5631 S OAKLEY AVE, CHICAGO, IL, 60636","-87.681157395748,41.79167306569",605451076,L,17,31,835100,1019,-87.681157395748,41.79167306569
441,452,5606 S OAKLEY AVE,Chicago,IL,60636,"5606 S OAKLEY AVE, Chicago, IL, 60636",Match,Exact,"5606 S OAKLEY AVE, CHICAGO, IL, 60636","-87.681322367786,41.792134939261",111804749,R,17,31,835100,1007,-87.681322367786,41.792134939261
442,453,5603 S OAKLEY AVE,Chicago,IL,60636,"5603 S OAKLEY AVE, Chicago, IL, 60636",Match,Exact,"5603 S OAKLEY AVE, CHICAGO, IL, 60636","-87.681172399859,41.792204437525",111804749,L,17,31,835100,1006,-87.681172399859,41.792204437525
443,454,5807 S OAKLEY AVE,Chicago,IL,60636,"5807 S OAKLEY AVE, Chicago, IL, 60636",Match,Exact,"5807 S OAKLEY AVE, CHICAGO, IL, 60636","-87.681063440077,41.788236349096",605308061,L,17,31,835100,1019,-87.681063440077,41.788236349096
444,455,5828 S OAKLEY AVE,Chicago,IL,60636,"5828 S OAKLEY AVE, Chicago, IL, 60636",Match,Exact,"5828 S OAKLEY AVE, CHICAGO, IL, 60636","-87.681203087459,41.787949188884",605308061,R,17,31,835100,1021,-87.681203087459,41.787949188884
445,456,5835 S OAKLEY AVE,Chicago,IL,60636,"5835 S OAKLEY AVE, Chicago, IL, 60636",Match,Exact,"5835 S OAKLEY AVE, CHICAGO, IL, 60636","-87.681049400612,41.787871272817",605308061,L,17,31,835100,1019,-87.681049400612,41.787871272817
446,457,5620 S OAKLEY AVE,Chicago,IL,60636,"5620 S OAKLEY AVE, Chicago, IL, 60636",Match,Exact,"5620 S OAKLEY AVE, CHICAGO, IL, 60636","-87.681311091713,41.791839450538",605451076,R,17,31,835100,1007,-87.681311091713,41.791839450538
447,458,5628 S OAKLEY AVE,Chicago,IL,60636,"5628 S OAKLEY AVE, Chicago, IL, 60636",Match,Exact,"5628 S OAKLEY AVE, CHICAGO, IL, 60636","-87.681311091725,41.791723816287",605451076,R,17,31,835100,1007,-87.681311091725,41.791723816287
448,459,3057 N NARRAGANSETT AVE,Chicago,IL,60634,"3057 N NARRAGANSETT AVE, Chicago, IL, 60634",Match,Exact,"3057 N NARRAGANSETT AVE, CHICAGO, IL, 60634","-87.785773961825,41.935924024533",111750759,R,17,31,190401,1023,-87.785773961825,41.935924024533
449,460,3057 N NARRAGANSETT AVE,Chicago,IL,60634,"3057 N NARRAGANSETT AVE, Chicago, IL, 60634",Match,Exact,"3057 N NARRAGANSETT AVE, CHICAGO, IL, 60634","-87.785773961825,41.935924024533",111750759,R,17,31,190401,1023,-87.785773961825,41.935924024533
450,461,4719 S LAMON AVE,Chicago,IL,60638,"4719 S LAMON AVE, Chicago, IL, 60638",Match,Exact,"4719 S LAMON AVE, CHICAGO, IL, 60638","-87.745505739006,41.80684827593",605301311,L,17,31,560300,1017,-87.745505739006,41.80684827593
451,462,4719 S LAMON AVE,Chicago,IL,60638,"4719 S LAMON AVE, Chicago, IL, 60638",Match,Exact,"4719 S LAMON AVE, CHICAGO, IL, 60638","-87.745505739006,41.80684827593",605301311,L,17,31,560300,1017,-87.745505739006,41.80684827593
452,463,4733 S LAMON AVE,Chicago,IL,60638,"4733 S LAMON AVE, Chicago, IL, 60638",Match,Exact,"4733 S LAMON AVE, CHICAGO, IL, 60638","-87.745499107854,41.806669234316",605301311,L,17,31,560300,1017,-87.745499107854,41.806669234316
453,464,4813 S LAMON AVE,Chicago,IL,60638,"4813 S LAMON AVE, Chicago, IL, 60638",Match,Exact,"4813 S LAMON AVE, CHICAGO, IL, 60638","-87.745466070829,41.805501867254",111799840,L,17,31,560300,1022,-87.745466070829,41.805501867254
454,465,4733 S LAMON AVE,Chicago,IL,60638,"4733 S LAMON AVE, Chicago, IL, 60638",Match,Exact,"4733 S LAMON AVE, CHICAGO, IL, 60638","-87.745499107854,41.806669234316",605301311,L,17,31,560300,1017,-87.745499107854,41.806669234316
455,466,4759 S LAMON AVE,Chicago,IL,60638,"4759 S LAMON AVE, Chicago, IL, 60638",Match,Exact,"4759 S LAMON AVE, CHICAGO, IL, 60638","-87.745488233595,41.806335814472",605301311,L,17,31,560300,1017,-87.745488233595,41.806335814472
456,467,4741 S LAMON AVE,Chicago,IL,60638,"4741 S LAMON AVE, Chicago, IL, 60638",Match,Exact,"4741 S LAMON AVE, CHICAGO, IL, 60638","-87.745495318624,41.806566924822",605301311,L,17,31,560300,1017,-87.745495318624,41.806566924822
457,468,4759 S LAMON AVE,Chicago,IL,60638,"4759 S LAMON AVE, Chicago, IL, 60638",Match,Exact,"4759 S LAMON AVE, CHICAGO, IL, 60638","-87.745488233595,41.806335814472",605301311,L,17,31,560300,1017,-87.745488233595,41.806335814472
458,469,4745 S LAMON AVE,Chicago,IL,60638,"4745 S LAMON AVE, Chicago, IL, 60638",Match,Exact,"4745 S LAMON AVE, CHICAGO, IL, 60638","-87.745493424009,41.806515770075",605301311,L,17,31,560300,1017,-87.745493424009,41.806515770075
459,470,4745 S LAMON AVE,Chicago,IL,60638,"4745 S LAMON AVE, Chicago, IL, 60638",Match,Exact,"4745 S LAMON AVE, CHICAGO, IL, 60638","-87.745493424009,41.806515770075",605301311,L,17,31,560300,1017,-87.745493424009,41.806515770075
460,471,4741 S LAMON AVE,Chicago,IL,60638,"4741 S LAMON AVE, Chicago, IL, 60638",Match,Exact,"4741 S LAMON AVE, CHICAGO, IL, 60638","-87.745495318624,41.806566924822",605301311,L,17,31,560300,1017,-87.745495318624,41.806566924822
461,472,4811 S LAMON AVE,Chicago,IL,60638,"4811 S LAMON AVE, Chicago, IL, 60638",Match,Exact,"4811 S LAMON AVE, CHICAGO, IL, 60638","-87.745467312218,41.805536626248",111799840,L,17,31,560300,1022,-87.745467312218,41.805536626248
462,473,4725 S LAMON AVE,Chicago,IL,60638,"4725 S LAMON AVE, Chicago, IL, 60638",Match,Exact,"4725 S LAMON AVE, CHICAGO, IL, 60638","-87.745502897084,41.80677154381",605301311,L,17,31,560300,1017,-87.745502897084,41.80677154381
463,474,4725 S LAMON AVE,Chicago,IL,60638,"4725 S LAMON AVE, Chicago, IL, 60638",Match,Exact,"4725 S LAMON AVE, CHICAGO, IL, 60638","-87.745502897084,41.80677154381",605301311,L,17,31,560300,1017,-87.745502897084,41.80677154381
464,475,4721 S LAMON AVE,Chicago,IL,60638,"4721 S LAMON AVE, Chicago, IL, 60638",Match,Exact,"4721 S LAMON AVE, CHICAGO, IL, 60638","-87.745504791699,41.806822698556",605301311,L,17,31,560300,1017,-87.745504791699,41.806822698556
465,476,4811 S LAMON AVE,Chicago,IL,60638,"4811 S LAMON AVE, Chicago, IL, 60638",Match,Exact,"4811 S LAMON AVE, CHICAGO, IL, 60638","-87.745467312218,41.805536626248",111799840,L,17,31,560300,1022,-87.745467312218,41.805536626248
466,477,4721 S LAMON AVE,Chicago,IL,60638,"4721 S LAMON AVE, Chicago, IL, 60638",Match,Exact,"4721 S LAMON AVE, CHICAGO, IL, 60638","-87.745504791699,41.806822698556",605301311,L,17,31,560300,1017,-87.745504791699,41.806822698556
467,478,4641 S LAMON AVE,Chicago,IL,60638,"4641 S LAMON AVE, Chicago, IL, 60638",Match,Exact,"4641 S LAMON AVE, CHICAGO, IL, 60638","-87.745555775433,41.80884346019",605301054,L,17,31,560200,2029,-87.745555775433,41.80884346019
468,479,6216 W BARRY AVE,Chicago,IL,60634,"6216 W BARRY AVE, Chicago, IL, 60634",Match,Exact,"6216 W BARRY AVE, CHICAGO, IL, 60634","-87.78146177681,41.936603064643",111750774,R,17,31,190401,1015,-87.78146177681,41.936603064643
469,480,6248 W BARRY AVE,Chicago,IL,60634,"6248 W BARRY AVE, Chicago, IL, 60634",Match,Exact,"6248 W BARRY AVE, CHICAGO, IL, 60634","-87.782201537717,41.936593688894",111750774,R,17,31,190401,1015,-87.782201537717,41.936593688894
470,481,6228 W BARRY AVE,Chicago,IL,60634,"6228 W BARRY AVE, Chicago, IL, 60634",Match,Exact,"6228 W BARRY AVE, CHICAGO, IL, 60634","-87.781738775435,41.936599419671",111750774,R,17,31,190401,1015,-87.781738775435,41.936599419671
471,482,6226 W BARRY AVE,Chicago,IL,60634,"6226 W BARRY AVE, Chicago, IL, 60634",Match,Exact,"6226 W BARRY AVE, CHICAGO, IL, 60634","-87.781692499207,41.936599992749",111750774,R,17,31,190401,1015,-87.781692499207,41.936599992749
472,483,6220 W BARRY AVE,Chicago,IL,60634,"6220 W BARRY AVE, Chicago, IL, 60634",Match,Exact,"6220 W BARRY AVE, CHICAGO, IL, 60634","-87.781553670522,41.936601711982",111750774,R,17,31,190401,1015,-87.781553670522,41.936601711982
473,484,4641 S LAMON AVE,Chicago,IL,60638,"4641 S LAMON AVE, Chicago, IL, 60638",Match,Exact,"4641 S LAMON AVE, CHICAGO, IL, 60638","-87.745555775433,41.80884346019",605301054,L,17,31,560200,2029,-87.745555775433,41.80884346019
474,485,4609 S LAMON AVE,Chicago,IL,60638,"4609 S LAMON AVE, Chicago, IL, 60638",Match,Exact,"4609 S LAMON AVE, CHICAGO, IL, 60638","-87.745568899537,41.809253185171",605301054,L,17,31,560200,2029,-87.745568899537,41.809253185171
475,486,4627 S LAMON AVE,Chicago,IL,60638,"4627 S LAMON AVE, Chicago, IL, 60638",Match,Exact,"4627 S LAMON AVE, CHICAGO, IL, 60638","-87.745560571971,41.809022531628",605301054,L,17,31,560200,2029,-87.745560571971,41.809022531628
476,487,4609 S LAMON AVE,Chicago,IL,60638,"4609 S LAMON AVE, Chicago, IL, 60638",Match,Exact,"4609 S LAMON AVE, CHICAGO, IL, 60638","-87.745568899537,41.809253185171",605301054,L,17,31,560200,2029,-87.745568899537,41.809253185171
477,488,6248 W BARRY AVE,Chicago,IL,60634,"6248 W BARRY AVE, Chicago, IL, 60634",Match,Exact,"6248 W BARRY AVE, CHICAGO, IL, 60634","-87.782201537717,41.936593688894",111750774,R,17,31,190401,1015,-87.782201537717,41.936593688894
478,489,6228 W BARRY AVE,Chicago,IL,60634,"6228 W BARRY AVE, Chicago, IL, 60634",Match,Exact,"6228 W BARRY AVE, CHICAGO, IL, 60634","-87.781738775435,41.936599419671",111750774,R,17,31,190401,1015,-87.781738775435,41.936599419671
479,490,6226 W BARRY AVE,Chicago,IL,60634,"6226 W BARRY AVE, Chicago, IL, 60634",Match,Exact,"6226 W BARRY AVE, CHICAGO, IL, 60634","-87.781692499207,41.936599992749",111750774,R,17,31,190401,1015,-87.781692499207,41.936599992749
480,491,6220 W BARRY AVE,Chicago,IL,60634,"6220 W BARRY AVE, Chicago, IL, 60634",Match,Exact,"6220 W BARRY AVE, CHICAGO, IL, 60634","-87.781553670522,41.936601711982",111750774,R,17,31,190401,1015,-87.781553670522,41.936601711982
481,492,4627 S LAMON AVE,Chicago,IL,60638,"4627 S LAMON AVE, Chicago, IL, 60638",Match,Exact,"4627 S LAMON AVE, CHICAGO, IL, 60638","-87.745560571971,41.809022531628",605301054,L,17,31,560200,2029,-87.745560571971,41.809022531628
482,493,6216 W BARRY AVE,Chicago,IL,60634,"6216 W BARRY AVE, Chicago, IL, 60634",Match,Exact,"6216 W BARRY AVE, CHICAGO, IL, 60634","-87.78146177681,41.936603064643",111750774,R,17,31,190401,1015,-87.78146177681,41.936603064643
483,494,4639 S LAMON AVE,Chicago,IL,60638,"4639 S LAMON AVE, Chicago, IL, 60638",Match,Exact,"4639 S LAMON AVE, CHICAGO, IL, 60638","-87.745556460652,41.808869041824",605301054,L,17,31,560200,2029,-87.745556460652,41.808869041824
484,496,4633 S LAMON AVE,Chicago,IL,60638,"4633 S LAMON AVE, Chicago, IL, 60638",Match,Exact,"4633 S LAMON AVE, CHICAGO, IL, 60638","-87.745558516311,41.808945786726",605301054,L,17,31,560200,2029,-87.745558516311,41.808945786726
485,498,4639 S LAMON AVE,Chicago,IL,60638,"4639 S LAMON AVE, Chicago, IL, 60638",Match,Exact,"4639 S LAMON AVE, CHICAGO, IL, 60638","-87.745556460652,41.808869041824",605301054,L,17,31,560200,2029,-87.745556460652,41.808869041824
486,499,4633 S LAMON AVE,Chicago,IL,60638,"4633 S LAMON AVE, Chicago, IL, 60638",Match,Exact,"4633 S LAMON AVE, CHICAGO, IL, 60638","-87.745558516311,41.808945786726",605301054,L,17,31,560200,2029,-87.745558516311,41.808945786726
487,500,4623 S LAMON AVE,Chicago,IL,60638,"4623 S LAMON AVE, Chicago, IL, 60638",Match,Exact,"4623 S LAMON AVE, CHICAGO, IL, 60638","-87.74556218566,41.809074147971",605301054,L,17,31,560200,2029,-87.74556218566,41.809074147971
488,501,4623 S LAMON AVE,Chicago,IL,60638,"4623 S LAMON AVE, Chicago, IL, 60638",Match,Exact,"4623 S LAMON AVE, CHICAGO, IL, 60638","-87.74556218566,41.809074147971",605301054,L,17,31,560200,2029,-87.74556218566,41.809074147971
489,502,4635 S LAMON AVE,Chicago,IL,60638,"4635 S LAMON AVE, Chicago, IL, 60638",Match,Exact,"4635 S LAMON AVE, CHICAGO, IL, 60638","-87.745557831092,41.808920205092",605301054,L,17,31,560200,2029,-87.745557831092,41.808920205092
490,503,4559 S LAMON AVE,Chicago,IL,60638,"4559 S LAMON AVE, Chicago, IL, 60638",Match,Exact,"4559 S LAMON AVE, CHICAGO, IL, 60638","-87.745595084224,41.810172302687",111799808,L,17,31,560200,2007,-87.745595084224,41.810172302687
491,504,4559 S LAMON AVE,Chicago,IL,60638,"4559 S LAMON AVE, Chicago, IL, 60638",Match,Exact,"4559 S LAMON AVE, CHICAGO, IL, 60638","-87.745595084224,41.810172302687",111799808,L,17,31,560200,2007,-87.745595084224,41.810172302687
492,505,4645 S LAMON AVE,Chicago,IL,60638,"4645 S LAMON AVE, Chicago, IL, 60638",Match,Exact,"4645 S LAMON AVE, CHICAGO, IL, 60638","-87.745554404993,41.808792296922",605301054,L,17,31,560200,2029,-87.745554404993,41.808792296922
493,506,4631 S LAMON AVE,Chicago,IL,60638,"4631 S LAMON AVE, Chicago, IL, 60638",Match,Exact,"4631 S LAMON AVE, CHICAGO, IL, 60638","-87.745559201531,41.80897136836",605301054,L,17,31,560200,2029,-87.745559201531,41.80897136836
494,507,4553 S LAMON AVE,Chicago,IL,60638,"4553 S LAMON AVE, Chicago, IL, 60638",Match,Exact,"4553 S LAMON AVE, CHICAGO, IL, 60638","-87.745598107728,41.810277693774",111799808,L,17,31,560200,2007,-87.745598107728,41.810277693774
495,508,4553 S LAMON AVE,Chicago,IL,60638,"4553 S LAMON AVE, Chicago, IL, 60638",Match,Exact,"4553 S LAMON AVE, CHICAGO, IL, 60638","-87.745598107728,41.810277693774",111799808,L,17,31,560200,2007,-87.745598107728,41.810277693774
496,509,4645 S LAMON AVE,Chicago,IL,60638,"4645 S LAMON AVE, Chicago, IL, 60638",Match,Exact,"4645 S LAMON AVE, CHICAGO, IL, 60638","-87.745554404993,41.808792296922",605301054,L,17,31,560200,2029,-87.745554404993,41.808792296922
497,510,4631 S LAMON AVE,Chicago,IL,60638,"4631 S LAMON AVE, Chicago, IL, 60638",Match,Exact,"4631 S LAMON AVE, CHICAGO, IL, 60638","-87.745559201531,41.80897136836",605301054,L,17,31,560200,2029,-87.745559201531,41.80897136836
498,511,4501 S LAMON AVE,Chicago,IL,60638,"4501 S LAMON AVE, Chicago, IL, 60638",Match,Exact,"4501 S LAMON AVE, CHICAGO, IL, 60638","-87.745622966851,41.811190919481",111799808,L,17,31,560200,2007,-87.745622966851,41.811190919481
499,512,4611 S LAMON AVE,Chicago,IL,60638,"4611 S LAMON AVE, Chicago, IL, 60638",Match,Exact,"4611 S LAMON AVE, CHICAGO, IL, 60638","-87.745567940412,41.809227608428",605301054,L,17,31,560200,2029,-87.745567940412,41.809227608428
500,513,4501 S LAMON AVE,Chicago,IL,60638,"4501 S LAMON AVE, Chicago, IL, 60638",Match,Exact,"4501 S LAMON AVE, CHICAGO, IL, 60638","-87.745622966851,41.811190919481",111799808,L,17,31,560200,2007,-87.745622966851,41.811190919481
501,514,4611 S LAMON AVE,Chicago,IL,60638,"4611 S LAMON AVE, Chicago, IL, 60638",Match,Exact,"4611 S LAMON AVE, CHICAGO, IL, 60638","-87.745567940412,41.809227608428",605301054,L,17,31,560200,2029,-87.745567940412,41.809227608428
502,515,4615 S LAMON AVE,Chicago,IL,60638,"4615 S LAMON AVE, Chicago, IL, 60638",Match,Exact,"4615 S LAMON AVE, CHICAGO, IL, 60638","-87.745566022161,41.809176454942",605301054,L,17,31,560200,2029,-87.745566022161,41.809176454942
503,516,4615 S LAMON AVE,Chicago,IL,60638,"4615 S LAMON AVE, Chicago, IL, 60638",Match,Exact,"4615 S LAMON AVE, CHICAGO, IL, 60638","-87.745566022161,41.809176454942",605301054,L,17,31,560200,2029,-87.745566022161,41.809176454942
